y lei,0
its going good no problem but still need little experience to understand american customer voice,0
hey cutie how goes it here in wales its kinda ok there is like hills and shit but i still avent killed myself,0
o ic lol should play 9 doors sometime yo,0
you have won a guaranteed 1000 cash or a 2000 prize to claim yr prize call our customer service representative on 08714712412 between 10am 7pm cost 10p,1
call 09094100151 to use ur mins calls cast 10p min mob vary service provided by aom just gbp5 month aom box61 m60 1er until u stop ages 18 only ,1
actually i deleted my old website now i m blogging at magicalsongs blogspot com,0
eerie nokia tones 4u rply tone title to 8007 eg tone dracula to 8007 titles ghost addamsfa munsters exorcist twilight www getzed co uk pobox36504w45wq 150p,1
tell them no need to investigate about me anywhere,0
great p diddy is my neighbor and comes for toothpaste every morning,0
nope meanwhile she talk say make i greet you,0
shant disturb u anymore jia you,0
accordingly i repeat just text the word ok on your mobile phone and send,1
new textbuddy chat 2 horny guys in ur area 4 just 25p free 2 receive search postcode or at gaytextbuddy com txt one name to 89693 08715500022 rpl stop 2 cnl,1
you have won a guaranteed 200 award or even 1000 cashto claim ur award call free on 08000407165 18 2 stop getstop on 88222 php rg21 4jx,1
you are a 1000 winner or guaranteed caller prize this is our final attempt to contact you to claim call 09071517866 now 150ppmpobox10183bhamb64xe,1
the gas station is like a block away from my house you ll drive right by it since armenia ends at swann and you have to take howard,0
romantic paris 2 nights 2 flights from 79 book now 4 next year call 08704439680ts cs apply ,1
you d like that wouldn t you jerk,0
can come my room but cannot come my house cos my house still messy haha,0
oh mr sheffield you wanna play that game okay you re the boss and i m the nanny you give me a raise and i ll give you one,0
ur cash balance is currently 500 pounds to maximize ur cash in now send cash to 86688 only 150p msg cc 08718720201 po box 114 14 tcr w1,1
what is the plural of the noun research,0
we tried to contact you re your reply to our offer of a video phone 750 anytime any network mins half price line rental camcorder reply or call 08000930705,1
congratulations ur awarded 500 of cd vouchers or 125gift guaranteed free entry 2 100 wkly draw txt music to 87066 tncs www ldew com1win150ppmx3age16,1
is there any movie theatre i can go to and watch unlimited movies and just pay once,0
ok i am on the way to railway,0
hi i m sue i am 20 years old and work as a lapdancer i love sex text me live i m i my bedroom now text sue to 89555 by textoperator g2 1da 150ppmsg 18 ,1
we tried to contact you re your reply to our offer of a video handset 750 anytime networks mins unlimited text camcorder reply or call 08000930705 now,1
this is the 2nd attempt to contract u you have won this weeks top prize of either 1000 cash or 200 prize just call 09066361921,1
win a year supply of cds 4 a store of ur choice worth 500 enter our 100 weekly draw txt music to 87066 ts cs www ldew com subs16 1win150ppmx3,1
this is the 2nd time we have tried 2 contact u u have won the 750 pound prize 2 claim is easy call 08718726970 now only 10p per min bt national rate,1
now press conference da,0
this message is brought to you by gmw ltd and is not connected to the,1
call from 08702490080 tells u 2 call 09066358152 to claim 5000 prize u have 2 enter all ur mobile personal details the prompts careful ,1
hi dear we saw dear we both are happy where you my battery is low,0
it s ok lar u sleep early too nite,0
sms ac sun0819 posts hello you seem cool wanted to say hi hi stop send stop to 62468,1
complimentary 4 star ibiza holiday or 10 000 cash needs your urgent collection 09066364349 now from landline not to lose out box434sk38wp150ppm18 ,1
bored housewives chat n date now 0871750 77 11 bt national rate 10p min only from landlines ,1
will u meet ur dream partner soon is ur career off 2 a flyng start 2 find out free txt horo followed by ur star sign e g horo aries,1
hard live 121 chat just 60p min choose your girl and connect live call 09094646899 now cheap chat uk s biggest live service vu bcm1896wc1n3xx,1
let me know when you ve got the money so carlos can make the call,0
enjoy the jamster videosound gold club with your credits for 2 new videosounds 2 logos musicnews get more fun from jamster co uk 16 only help call 09701213186,1
cds 4u congratulations ur awarded 500 of cd gift vouchers or 125 gift guaranteed freeentry 2 100 wkly draw xt music to 87066 tncs www ldew com1win150ppmx3age16,1
guessin you ain t gonna be here before 9,0
oh yeah and my diet just flew out the window,0
have you bookedthe hut and also your time off how are you by the way,0
free video camera phones with half price line rental for 12 mths and 500 cross ntwk mins 100 txts call mobileupd8 08001950382 or call2optout 674 ,1
its posible dnt live in lt gt century cm frwd n thnk different,0
did you see that film,0
reply to win 100 weekly what professional sport does tiger woods play send stop to 87239 to end service,1
double your mins txts on orange or 1 2 price linerental motorola and sonyericsson with b tooth free nokia free call mobileupd8 on 08000839402 or2optout hv9d,1
fancy a shag i do interested sextextuk com txt xxuk suzy to 69876 txts cost 1 50 per msg tncs on website x,1
on the road so cant txt,0
as a valued customer i am pleased to advise you that following recent review of your mob no you are awarded with a 1500 bonus prize call 09066364589,1
dont search love let love find u thats why its called falling in love bcoz u dont force yourself u just fall and u know there is smeone to hold u bslvyl,0
yup bathe liao,0
guess what somebody you know secretly fancies you wanna find out who it is give us a call on 09065394973 from landline datebox1282essexcm61xn 150p min 18,1
buy space invaders 4 a chance 2 win orig arcade game console press 0 for games arcade std wap charge see o2 co uk games 4 terms settings no purchase,1
do you know when dad will be back,0
goldviking 29 m is inviting you to be his friend reply yes 762 or no 762 see him www sms ac u goldviking stop send stop frnd to 62468,1
yes princess are you going to make me moan,0
sorry u can not unsubscribe yet the mob offer package has a min term of 54 weeks pls resubmit request after expiry reply themob help 4 more info,1
final chance claim ur 150 worth of discount vouchers today text yes to 85023 now savamob member offers mobile t cs savamob pobox84 m263uz 3 00 subs 16,1
do you work all this week,0
what s happening with you have you gotten a job and have you begun registration for permanent residency,0
07732584351 rodger burns msg we tried to call you re your reply to our sms for a free nokia mobile free camcorder please call now 08000930705 for delivery tomorrow,1
you are being contacted by our dating service by someone you know to find out who it is call from a land line 09050000878 pobox45w2tg150p,1
right on brah see you later,0
don t forget though that i love you and i walk beside you watching over you and keeping your heart warm,0
sorry it s a lot of friend of a friend stuff i m just now about to talk to the actual guy who wants to buy,0
you have won a guaranteed 1000 cash or a 2000 prize to claim yr prize call our customer service representative on,1
hottest pics straight to your phone see me getting wet and wanting just for you xx text pics to 89555 now txt costs 150p textoperator g696ga 18 xxx,1
marvel mobile play the official ultimate spider man game 4 50 on ur mobile right now text spider to 83338 for the game we ll send u a free 8ball wallpaper,1
i know she called me,0
although i told u dat i m into baig face watches now but i really like e watch u gave cos it s fr u thanx 4 everything dat u ve done today i m touched,0
yo my trip got postponed you still stocked up,0
sorry man accidentally left my phone on silent last night and didn t check it til i got up,0
what are your new years plans,0
please call our customer service representative on 0800 169 6031 between 10am 9pm as you have won a guaranteed 1000 cash or 5000 prize ,1
win a 200 shopping spree every week starting now 2 play text store to 88039 skilgme tscs08714740323 1winawk age16 1 50perweeksub ,1
as a valued customer i am pleased to advise you that following recent review of your mob no you are awarded with a 1500 bonus prize call 09066368470,1
ok going to sleep hope i can meet her,0
send to someone else,0
aiyo cos i sms then neva reply so i wait 4 to reply lar i tot havent finish ur lab wat,0
nah it s straight if you can just bring bud or drinks or something that s actually a little more useful than straight cash,0
ur balance is now 500 ur next question is who sang uptown girl in the 80 s 2 answer txt ur answer to 83600 good luck ,1
from www applausestore com monthlysubscription 50p msg max6 month t csc web age16 2stop txt stop,1
dear voucher holder have your next meal on us use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp www vouch4me com etlp dining asp,1
love it i want to flood that pretty pussy with cum,0
no 1 nokia tone 4 ur mob every week just txt nok to 87021 1st tone free so get txtin now and tell ur friends 150p tone 16 reply hl 4info,1
the current leading bid is 151 to pause this auction send out customer care 08718726270,1
cashbin co uk get lots of cash this weekend www cashbin co uk dear welcome to the weekend we have got our biggest and best ever cash give away these ,1
private your 2003 account statement for 07815296484 shows 800 un redeemed s i m points call 08718738001 identifier code 41782 expires 18 11 04,1
3 you have received your mobile content enjoy,1
you have won as a valued vodafone customer our computer has picked you to win a 150 prize to collect is easy just call 09061743386,1
please call 08712402972 immediately as there is an urgent message waiting for you,1
free unlimited hardcore porn direct 2 your mobile txt porn to 69200 get free access for 24 hrs then chrgd 50p per day txt stop 2exit this msg is free,1
text meet someone sexy today u can find a date or even flirt its up to u join 4 just 10p reply with name age eg sam 25 18 msg recd thirtyeight pence,1
free entry into our 250 weekly comp just send the word enter to 84128 now 18 t c www textcomp com cust care 08712405020 ,1
can help u swoop by picking u up from wherever ur other birds r meeting if u want,0
santa calling would your little ones like a call from santa xmas eve call 09077818151 to book you time calls1 50ppm last 3mins 30s t c www santacalling com,1
how s ur paper,0
private your 2003 account statement for 07808247860 shows 800 un redeemed s i m points call 08719899229 identifier code 40411 expires 06 11 04,1
no no i will check all rooms befor activities,0
loans for any purpose even if you have bad credit tenants welcome call noworriesloans com on 08717111821,1
hey you got any mail,0
geeeee i love you so much i can barely stand it,0
you will recieve your tone within the next 24hrs for terms and conditions please see channel u teletext pg 750,1
no but we found a diff farm shop to buy some cheese on way back now can i call in,0
get a brand new mobile phone by being an agent of the mob plus loads more goodies for more info just text mat to 87021 ,1
private your 2003 account statement for shows 800 un redeemed s i m points call 08715203652 identifier code 42810 expires 29 10 0,1
okay we wait ah,0
500 free text msgs just text ok to 80488 and we ll credit your account,1
here is your discount code rp176781 to stop further messages reply stop www regalportfolio co uk customer services 08717205546,1
love it the girls at the office may wonder why you are smiling but sore,0
i ll have a look at the frying pan in case it s cheap or a book perhaps no that s silly a frying pan isn t likely to be a book,0
hey i will be really pretty late you want to go for the lesson first i will join you i m only reaching tp mrt,0
thanks fills me with complete calm and reassurance,0
update now xmas offer latest motorola sonyericsson nokia free bluetooth double mins 1000 txt on orange call mobileupd8 on 08000839402 or call2optout f4q ,1
sorry i will be able to get to you see you in the morning,0
haf u found him i feel so stupid da v cam was working,0
you have been selected to stay in 1 of 250 top british hotels for nothing holiday worth 350 to claim call london 02072069400 bx 526 sw73ss,1
forgot it takes me 3 years to shower sorry where you at your phone dead yet,0
please call 08712402578 immediately as there is an urgent message waiting for you,1
guess who spent all last night phasing in and out of the fourth dimension,0
panasonic bluetoothhdset free nokia free motorola free doublemins doubletxt on orange contract call mobileupd8 on 08000839402 or call 2optout,1
you dont know you jabo me abi,0
just sent you an email to an address with incomm in it is that right,0
sms services for your inclusive text credits pls goto www comuk net login 3qxj9 unsubscribe with stop no extra charge help 08702840625 comuk 220 cm2 9ae,1
how tall are you princess,0
sorry to trouble u again can buy 4d for my dad again 1405 1680 1843 all 2 big 1 small sat n sun thanx,0
want 2 get laid tonight want real dogging locations sent direct 2 ur mob join the uk s largest dogging network bt txting gravel to 69888 nt ec2a 31p msg 150p,1
do you want a new video handset 750 any time any network mins unlimited text camcorder reply or call now 08000930705 for del sat am,1
i am real baby i want to bring out your inner tigress,0
great so what attracts you to the brothas,0
want to send me a virtual hug i need one,0
i really need 2 kiss u i miss u my baby from ur baby 4eva,0
yo you at jp and hungry like a mofo,0
xmas prize draws we are trying to contact u todays draw shows that you have won a 2000 prize guaranteed call 09058094565 from land line valid 12hrs only,1
boo what time u get out u were supposed to take me shopping today,0
urgent urgent we have 800 free flights to europe to give away call b4 10th sept take a friend 4 free call now to claim on 09050000555 ba128nnfwfly150ppm,1
just haven t decided where yet eh,0
hello darlin ive finished college now so txt me when u finish if u can love kate xxx,0
u ned to convince him tht its not possible witot hurting his feeling its the main,0
ha ha cool cool chikku chikku db,0
k can i pick up another 8th when you re done,0
happy new year hope you are having a good semester,0
en chikku nange bakra msg kalstiya then had tea coffee,0
congratulations ur awarded 500 of cd vouchers or 125gift guaranteed free entry 2 100 wkly draw txt music to 87066,1
ard 515 like dat y,0
urgent your mobile no was awarded 2000 bonus caller prize on 5 9 03 this is our final try to contact u call from landline 09064019788 box42wr29c 150ppm,1
no da i am happy that we sit together na,0
urgent your mobile no was awarded a 2 000 bonus caller prize on 02 09 03 this is our 2nd attempt to contact you call 0871 872 9755 box95qu,1
ok then u tell me wat time u coming later lor,0
for the first time in the history need comfort and luxury are sold at same price in india onion rs lt gt petrol rs lt gt beer rs lt gt shesil lt gt,0
hey are you going to quit soon xuhui and i working till end of the month,0
lord of the rings return of the king in store now reply lotr by 2 june 4 chance 2 win lotr soundtrack cds stdtxtrate reply stop to end txts,1
you have 1 new message call 0207 083 6089,1
are you wet right now,0
85233 free ringtone reply real,1
thanks for your ringtone order ref number k718 your mobile will be charged 4 50 should your tone not arrive please call customer services on 09065069120,1
had your contract mobile 11 mnths latest motorola nokia etc all free double mins text on orange tariffs text yes for callback no to remove from records,1
mobile club choose any of the top quality items for your mobile 7cfca1a,1
free ring tone just text polys to 87131 then every week get a new tone 0870737910216yrs only 1 50 wk ,1
hello hello hi lou sorry it took so long 2 reply i left mobile at friends in lancaster just got it bak neway im sorry i couldn t make ur b day 2 hun,0
i forgot 2 ask all smth there s a card on da present lei how all want 2 write smth or sign on it,0
urgent we are trying to contact you last weekends draw shows u have won a 1000 prize guaranteed call 09064017295 claim code k52 valid 12hrs 150p pm,1
freemsg our records indicate you may be entitled to 3750 pounds for the accident you had to claim for free reply with yes to this msg to opt out text stop,1
collect your valentine s weekend to paris inc flight hotel 200 prize guaranteed text paris to no 69101 www rtf sphosting com,1
depends on individual lor e hair dresser say pretty but my parents say look gong u kaypoh i also dunno wat she collecting,0
s i think he is waste for rr,0
can u look 4 me in da lib i got stuff havent finish yet,0
urgent last weekend s draw shows that you have won 1000 cash or a spanish holiday call now 09050000332 to claim t c rstm sw7 3ss 150ppm,1
no i ll meet you in the library,0
free2day sexy st george s day pic of jordan txt pic to 89080 dont miss out then every wk a saucy celeb 4 more pics c pocketbabe co uk 0870241182716 3 wk,1
free msg get gnarls barkleys crazy ringtone totally free just reply go to this message right now ,1
in work now going have in few min,0
winner as a valued network customer you have been selected to receivea 900 prize reward to claim call 09061701461 claim code kl341 valid 12 hours only ,1
hungry gay guys feeling hungry and up 4 it now call 08718730555 just 10p min to stop texts call 08712460324 10p min ,1
annoying isn t it,0
going to join tomorrow,0
hi hope u get this txt journey hasnt been gd now about 50 mins late i think,0
100 dating service cal l 09064012103 box334sk38ch,1
yeah i ll try to scrounge something up,0
oh yes why is it like torture watching england,0
well its not like you actually called someone a punto that woulda been worse,0
not heard from u4 a while call me now am here all night with just my knickers on make me beg for it like u did last time 01223585236 xx luv nikiyu4 net,1
fyi i m gonna call you sporadically starting at like lt gt bc we are not not doin this shit,0
also sir i sent you an email about how to log into the usc payment portal i ll send you another message that should explain how things are back home have a great weekend,0
double mins 1000 txts on orange tariffs latest motorola sonyericsson nokia with bluetooth free call mobileupd8 on 08000839402 or call2optout hf8,1
ever thought about living a good life with a perfect partner just txt back name and age to join the mobile community 100p sms ,1
i m done oredi,0
44 7732584351 do you want a new nokia 3510i colour phone deliveredtomorrow with 300 free minutes to any mobile 100 free texts free camcorder reply or call 08000930705 ,1
urgent please call 0906346330 your abta complimentary 4 spanish holiday or 10 000 cash await collection sae t cs box 47 po19 2ez 150ppm 18 ,1
sex up ur mobile with a free sexy pic of jordan just text babe to 88600 then every wk get a sexy celeb pocketbabe co uk 4 more pics 16 3 wk 087016248,1
how have your little darlings been so far this week need a coffee run tomo can t believe it s that time of week already,0
jamster to get your free wallpaper text heart to 88888 now t c apply 16 only need help call 08701213186 ,1
upgrdcentre orange customer you may now claim your free camera phone upgrade for your loyalty call now on 0207 153 9153 offer ends 26th july t c s apply opt out available,1
dear matthew please call 09063440451 from a landline your complimentary 4 lux tenerife holiday or 1000 cash await collection ppm150 sae t cs box334 sk38xh ,1
 123 congratulations in this week s competition draw u have won the 1450 prize to claim just call 09050002311 b4280703 t cs stop sms 08718727868 over 18 only 150ppm,1
you won t believe it but it s true it s incredible txts reply g now to learn truly amazing things that will blow your mind from o2fwd only 18p txt,1
74355 xmas iscoming ur awarded either 500 cd gift vouchers free entry 2 r 100 weekly draw txt music to 87066 tnc,1
yup i ve finished c there,0
hey i am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,1
last chance 2 claim ur 150 worth of discount vouchers text yes to 85023 now savamob member offers mobile t cs 08717898035 3 00 sub 16 remove txt x or stop,1
not sure yet still trying to get a hold of him,0
awesome think we can get an 8th at usf some time tonight,0
xmas new years eve tickets are now on sale from the club during the day from 10am till 8pm and on thurs fri sat night this week they re selling fast ,1
and now electricity just went out fml,0
how was txting and driving,0
i m in inside office still filling forms don know when they leave me,0
can you let me know details of fri when u find out cos i m not in tom or fri mentionned chinese thanks,0
ur ringtone service has changed 25 free credits go to club4mobiles com to choose content now stop txt club stop to 87070 150p wk club4 po box1146 mk45 2wt,1
good friends care for each other close friends understand each other and true friends stay forever beyond words beyond time gud ni8,0
haha just what i was thinkin,0
your unique user id is 1172 for removal send stop to 87239 customer services 08708034412,1
i was up all night too worrying about this appt it s a shame we missed a girls night out with quizzes popcorn and you doing my hair,0
congratulations thanks to a good friend u have won the 2 000 xmas prize 2 claim is easy just call 08718726971 now only 10p per minute bt national rate ,1
freemsg hi baby wow just got a new cam moby wanna c a hot pic or fancy a chat im w8in 4utxt rply chat to 82242 hlp 08712317606 msg150p 2rcv,1
this msg is for your mobile content order it has been resent as previous attempt failed due to network error queries to customersqueries netvision uk com,1
09066362231 urgent your mobile no 07xxxxxxxxx won a 2 000 bonus caller prize on 02 06 03 this is the 2nd attempt to reach you call 09066362231 asap ,1
ur balance is now 600 next question complete the landmark big a bob b barry or c ben text a b or c to 83738 good luck ,1
want explicit sex in 30 secs ring 02073162414 now costs 20p min gsex pobox 2667 wc1n 3xx,1
oh thanks a lot i already bought 2 eggs,0
i hate when she does this she turns what should be a fun shopping trip into an annoying day of how everything would look in her house,0
and how you will do that princess,0
sunshine hols to claim ur med holiday send a stamped self address envelope to drinks on us uk po box 113 bray wicklow eire quiz starts saturday unsub stop,1
wen did you get so spiritual and deep that s great,0
gsoh good with spam the ladies u could b a male gigolo 2 join the uk s fastest growing mens club reply oncall mjzgroup 08714342399 2stop reply stop msg 1 50rcvd,1
we tried to contact you re our offer of new video phone 750 anytime any network mins half price rental camcorder call 08000930705 or reply for delivery wed,1
i know you are serving i mean what are you doing now,0
ok i m gonna head up to usf in like fifteen minutes,0
sms ac jsco energy is high but u may not know where 2channel it 2day ur leadership skills r strong psychic reply ans w question end reply end jsco,1
fantasy football is back on your tv go to sky gamestar on sky active and play 250k dream team scoring starts on saturday so register now sky opt out to 88088,1
okey dokey i ll be over in a bit just sorting some stuff out,0
more people are dogging in your area now call 09090204448 and join like minded guys why not arrange 1 yourself there s 1 this evening a 1 50 minapn ls278bb,1
sms auction a brand new nokia 7250 is up 4 auction today auction is free 2 join take part txt nokia to 86021 now hg suite342 2lands row w1j6hl,1
please call amanda with regard to renewing or upgrading your current t mobile handset free of charge offer ends today tel 0845 021 3680 subject to t s and c s,1
i m watching lotr w my sis dis aft so u wan 2 meet me 4 dinner at nite a not,0
thanks for this hope you had a good day today,0
dear voucher holder 2 claim this weeks offer at your pc go to http www e tlp co uk expressoffer ts cs apply 2 stop texts txt stop to 80062 ,1
did you hear about the new divorce barbie it comes with all of ken s stuff ,1
have a good evening ttyl,0
dear voucher holder to claim this weeks offer at your pc please go to http www wtlp co uk text ts cs apply ,1
i don t quite know what to do i still can t get hold of anyone i cud pick you up bout 7 30pm and we can see if they re in the pub,0
urgent we are trying to contact you last weekends draw shows that you have won a 900 prize guaranteed call 09061701939 claim code s89 valid 12hrs only,1
january male sale hot gay chat now cheaper call 08709222922 national rate from 1 5p min cheap to 7 8p min peak to stop texts call 08712460324 10p min ,1
hmm dunno leh mayb a bag 4 goigng out dat is not too small or jus anything except perfume smth dat i can keep,0
go until jurong point crazy available only in bugis n great world la e buffet cine there got amore wat,0
88800 and 89034 are premium phone services call 08718711108,1
yar lor actually we quite fast cos da ge slow wat haha,0
my tuition is at 330 hm we go for the 1120 to 1205 one do you mind,0
thanks 4 your continued support your question this week will enter u in2 our draw 4 100 cash name the new us president txt ans to 80082,1
natalie 20 f is inviting you to be her friend reply yes 165 or no 165 see her www sms ac u natalie2k9 stop send stop frnd to 62468,1
i don t think he has spatula hands,0
rofl betta invest in some anti aging products,0
had your mobile 10 mths update to the latest camera video phones for free keep ur same number get extra free mins texts text yes for a call,1
mum say we wan to go then go then she can shun bian watch da glass exhibition,0
freemsg hey there darling it s been 3 week s now and no word back i d like some fun you up for it still tb ok xxx std chgs to send 1 50 to rcv,1
i could ask carlos if we could get more if anybody else can chip in,0
yup hey then one day on fri we can ask miwa and jiayin take leave go karaoke,0
when did dad get back,0
urgent we are trying to contact u todays draw shows that you have won a 800 prize guaranteed call 09050001808 from land line claim m95 valid12hrs only,1
no we put party 7 days a week and study lightly i think we need to draw in some custom checkboxes so they know we re hardcore,0
gent we are trying to contact you last weekends draw shows that you won a 1000 prize guaranteed call 09064012160 claim code k52 valid 12hrs only 150ppm,1
your account has been credited with 500 free text messages to activate just txt the word credit to no 80488 t cs www 80488 biz,1
ur cash balance is currently 500 pounds to maximize ur cash in now send cash to 86688 only 150p msg cc 08708800282 hg suite342 2lands row w1j6hl,1
think i might have to give it a miss am teaching til twelve then have lecture at two damn this working thing,0
sunshine quiz win a super sony dvd recorder if you canname the capital of australia text mquiz to 82277 b,1
thats cool i liked your photos you are very sexy,0
87077 kick off a new season with 2wks free goals news to ur mobile txt ur club name to 87077 eg villa to 87077,1
dont forget you can place as many free requests with 1stchoice co uk as you wish for more information call 08707808226 ,1
how about getting in touch with folks waiting for company just txt back your name and age to opt in enjoy the community 150p sms ,1
had your mobile 10 mths update to latest orange camera video phones for free save s with free texts weekend calls text yes for a callback orno to opt out,1
urgent we are trying to contact u todays draw shows that you have won a 800 prize guaranteed call 09050003091 from land line claim c52 valid12hrs only,1
its too late but its k wish you the same,0
urgent this is our 2nd attempt to contact u your 900 prize from yesterday is still awaiting collection to claim call now 09061702893,1
it does it on its own most of the time it fixes my spelling but sometimes it gets a completely diff word go figure,0
whenevr ur sad whenevr ur gray remembr im here 2 listn 2 watevr u wanna say jus walk wid me a little while amp i promise i ll bring back ur smile,0
i meant middle left or right,0
loan for any purpose 500 75 000 homeowners tenants welcome have you been previously refused we can still help call free 0800 1956669 or text back help ,1
lol i know they re so dramatic schools already closed for tomorrow apparently we can t drive in the inch of snow were supposed to get,0
haha awesome i might need to take you up on that what you doin tonight,0
is fujitsu s series lifebook good,0
k i will send in lt gt min,0
congrats 1 year special cinema pass for 2 is yours call 09061209465 now c suprman v matrix3 starwars3 etc all 4 free bx420 ip4 5we 150pm dont miss out ,1
come aftr lt decimal gt now i m cleaning the house,0
wamma get laid want real doggin locations sent direct to your mobile join the uks largest dogging network txt dogs to 69696 now nyt ec2a 3lp 1 50 msg ,1
yeah my usual guy s out of town but there re definitely people around i know,0
am in film ill call you later,0
wow didn t think it was that common i take it all back ur not a freak unless u chop it off,0
4mths half price orange line rental latest camera phones 4 free had your phone 11mths call mobilesdirect free on 08000938767 to update now or2stoptxt t cs,1
buy one egg for me da please,0
important information 4 orange user 0789xxxxxxx today is your lucky day 2find out why log onto http www urawinner com there s a fantastic surprise awaiting you ,1
ard 4 lor,0
come to mu we re sorting out our narcotics situation,0
u guys never invite me anywhere,0
you can donate 2 50 to unicef s asian tsunami disaster support fund by texting donate to 864233 2 50 will be added to your next bill,1
ur cash balance is currently 500 pounds to maximize ur cash in now send go to 86688 only 150p msg cc 08718720201 po box 114 14 tcr w1,1
beautiful truth against gravity read carefully our heart feels light when someone is in it but it feels very heavy when someone leaves it goodmorning,0
welcome please reply with your age and gender to begin e g 24m,1
2 2 146tf150p,1
show ur colours euro 2004 2 4 1 offer get an england flag 3lions tone on ur phone click on the following service message for info ,1
449050000301 you have won a 2 000 price to claim call 09050000301 ,1
call 09095350301 and send our girls into erotic ecstacy just 60p min to stop texts call 08712460324 nat rate ,1
do you want a new nokia 3510i colour phone delivered tomorrow with 200 free minutes to any mobile 100 free text free camcorder reply or call 08000930705,1
the guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me i m nervous because of course now he may have my address should i call his boss and tell him knowing this may get him fired,0
sppok up ur mob with a halloween collection of nokia logo pic message plus a free eerie tone txt card spook to 8007,1
yes just finished watching days of our lives i love it,0
orange brings you ringtones from all time chart heroes with a free hit each week go to ringtones pics on wap to stop receiving these tips reply stop ,1
thanks for your ringtone order reference t91 you will be charged gbp 4 per week you can unsubscribe at anytime by calling customer services on 09057039994,1
our dating service has been asked 2 contact u by someone shy call 09058091870 now all will be revealed pobox84 m26 3uz 150p,1
you can stop further club tones by replying stop mix see my tone com enjoy html for terms club tones cost gbp4 50 week mfl po box 1146 mk45 2wt 2 3 ,1
promotion number 8714714 ur awarded a city break and could win a 200 summer shopping spree every wk txt store to 88039 skilgme tscs087147403231winawk age16 1 50perwksub,1
excellent are you ready to moan and scream in ecstasy,0
u can win 100 of music gift vouchers every week starting now txt the word draw to 87066 tscs www idew com skillgame 1winaweek age16 150ppermesssubscription,1
8007 25p 4 alfie moon s children in need song on ur mob tell ur m8s txt tone charity to 8007 for nokias or poly charity for polys zed 08701417012 profit 2 charity,1
private your 2004 account statement for 07742676969 shows 786 unredeemed bonus points to claim call 08719180248 identifier code 45239 expires,1
wan2 win a meet greet with westlife 4 u or a m8 they are currently on what tour 1 unbreakable 2 untamed 3 unkempt text 1 2 or 3 to 83049 cost 50p std text,1
lol yep did that yesterday already got my fireplace now its just another icon sitting there for me,0
oops i ll let you know when my roommate s done,0
xxxmobilemovieclub to use your credit click the wap link in the next txt message or click here http wap xxxmobilemovieclub com n qjkgighjjgcbl,1
perhaps is much easy give your account identification so i will tomorrow at uni,0
r we going with the lt gt bus,0
u have a secret admirer who is looking 2 make contact with u find out who they r reveal who thinks ur so special call on 09058094565,1
you are guaranteed the latest nokia phone a 40gb ipod mp3 player or a 500 prize txt word collect to no 83355 ibhltd ldnw15h 150p mtmsgrcvd18,1
filthy stories and girls waiting for your,1
congrats nokia 3650 video camera phone is your call 09066382422 calls cost 150ppm ave call 3mins vary from mobiles 16 close 300603 post bcm4284 ldn wc1n3xx,1
xmas offer latest motorola sonyericsson nokia free bluetooth or dvd double mins 1000 txt on orange call mobileupd8 on 08000839402 or call2optout 4qf2,1
hey check it da i have listed da,0
omg if its not one thing its another my cat has worms when does this bad day end,0
she ran off with a younger man we will make pretty babies together,0
sms ac blind date 4u rodds1 is 21 m from aberdeen united kingdom check him out http img sms ac w icmb3cktz8r7 4 no blind dates send hide,1
then ask dad to pick up lar wan 2 stay until 6 meh,0
get a free mobile video player free movie to collect text go to 89105 its free extra films can be ordered t s and c s apply 18 yrs only,1
hows the pain dear y r u smiling,0
so pay first lar then when is da stock comin,0
oh my god i ve found your number again i m so glad text me back xafter this msgs cst std ntwk chg 1 50,1
its hard to believe things like this all can say lie but think twice before saying anything to me,0
call 09090900040 listen to extreme dirty live chat going on in the office right now total privacy no one knows your sic listening 60p min 24 7mp 0870753331018 ,1
our records indicate u maybe entitled to 5000 pounds in compensation for the accident you had to claim 4 free reply with claim to this msg 2 stop txt stop,1
important information 4 orange user 0796xxxxxx today is ur lucky day 2 find out why log onto http www urawinner com there s a fantastic prizeawaiting you ,1
how come,0
i am hot n horny and willing i live local to you text a reply to hear strt back from me 150p per msg netcollex ltdhelpdesk 02085076972 reply stop to end,1
please call our customer service representative on freephone 0808 145 4742 between 9am 11pm as you have won a guaranteed 1000 cash or 5000 prize ,1
life is more strict than teacher bcoz teacher teaches lesson amp then conducts exam but life first conducts exam amp then teaches lessons happy morning,0
really i crashed out cuddled on my sofa,0
wat time liao where still got,0
s s i thinl role is like sachin just standing others have to hit,0
this pay is lt decimal gt lakhs,0
i will reach office around lt decimal gt amp my mobile have problem you cann t get my voice so call you asa i ll free,0
urgent please call 09061213237 from a landline 5000 cash or a 4 holiday await collection t cs sae po box 177 m227xy 16 ,1
received understood n acted upon,0
then u ask darren go n pick u lor but i oso sian tmr haf 2 meet lect,0
yup i thk they r e teacher said that will make my face look longer darren ask me not 2 cut too short,0
you have an important customer service announcement call freephone 0800 542 0825 now ,1
edison has rightly said a fool can ask more questions than a wise man can answer now you know why all of us are speechless during viva gm gn ge gnt,0
